action,sample,imgPath,vidPath,dataset,one_person,face_visible,gender,age,race
applying_cream,004,/images/applying_cream/applying_cream_004.png,/video/applying_cream/applying_cream_004.png,default,yes,visible,male,adult,white
applying_cream,005,/images/applying_cream/applying_cream_005.png,/video/applying_cream/applying_cream_005.png,default,yes,visible,female,adult,black
applying_cream,006,/images/applying_cream/applying_cream_006.png,/video/applying_cream/applying_cream_006.png,default,yes,visible,female,adult,white
applying_cream,007,/images/applying_cream/applying_cream_007.png,/video/applying_cream/applying_cream_007.png,default,yes,visible,female,adult,white
applying_cream,008,/images/applying_cream/applying_cream_008.png,/video/applying_cream/applying_cream_008.png,default,yes,visible,female,adult,white
applying_cream,009,/images/applying_cream/applying_cream_009.png,/video/applying_cream/applying_cream_009.png,default,yes,visible,female,adult,east-asian
applying_cream,010,/images/applying_cream/applying_cream_010.png,/video/applying_cream/applying_cream_010.png,default,yes,visible,female,adult,white
applying_cream,011,/images/applying_cream/applying_cream_011.png,/video/applying_cream/applying_cream_011.png,default,yes,visible,female,adult,unknown
applying_cream,012,/images/applying_cream/applying_cream_012.png,/video/applying_cream/applying_cream_012.png,default,yes,visible,female,adult,east-asian
applying_cream,013,/images/applying_cream/applying_cream_013.png,/video/applying_cream/applying_cream_013.png,default,yes,visible,female,adult,white
applying_cream,014,/images/applying_cream/applying_cream_014.png,/video/applying_cream/applying_cream_014.png,default,yes,visible,female,adult,east-asian
applying_cream,015,/images/applying_cream/applying_cream_015.png,/video/applying_cream/applying_cream_015.png,default,yes,visible,female,adult,southeast-asian
applying_cream,016,/images/applying_cream/applying_cream_016.png,/video/applying_cream/applying_cream_016.png,default,yes,visible,male,adult,black
applying_cream,017,/images/applying_cream/applying_cream_017.png,/video/applying_cream/applying_cream_017.png,default,yes,visible,female,adult,white
applying_cream,018,/images/applying_cream/applying_cream_018.png,/video/applying_cream/applying_cream_018.png,default,yes,visible,female,adult,white
applying_cream,019,/images/applying_cream/applying_cream_019.png,/video/applying_cream/applying_cream_019.png,default,yes,visible,female,adult,white
archery,000,/images/archery/archery_000.png,/video/archery/archery_000.png,default,no,visible,male,adult,white
archery,001,/images/archery/archery_001.png,/video/archery/archery_001.png,default,yes,visible,male,adult,east-asian
archery,002,/images/archery/archery_002.png,/video/archery/archery_002.png,default,yes,not-visible,female,adult,white
archery,003,/images/archery/archery_003.png,/video/archery/archery_003.png,default,yes,visible,male,adult,latino
archery,004,/images/archery/archery_004.png,/video/archery/archery_004.png,default,yes,visible,female,adult,latino
archery,005,/images/archery/archery_005.png,/video/archery/archery_005.png,default,no,visible,female,adult,east-asian
archery,006,/images/archery/archery_006.png,/video/archery/archery_006.png,default,yes,visible,male,adult,white
archery,007,/images/archery/archery_007.png,/video/archery/archery_007.png,default,no,visible,female,adult,white
archery,008,/images/archery/archery_008.png,/video/archery/archery_008.png,default,no,visible,female,adult,southeast-asian
archery,009,/images/archery/archery_009.png,/video/archery/archery_009.png,default,yes,not-visible,male,adult,white
archery,010,/images/archery/archery_010.png,/video/archery/archery_010.png,default,no,visible,female,adult,southeast-asian
archery,011,/images/archery/archery_011.png,/video/archery/archery_011.png,default,yes,not-visible,male,senior,white
archery,012,/images/archery/archery_012.png,/video/archery/archery_012.png,default,yes,visible,female,adult,white
archery,013,/images/archery/archery_013.png,/video/archery/archery_013.png,default,yes,visible,female,adult,white
archery,014,/images/archery/archery_014.png,/video/archery/archery_014.png,default,yes,visible,male,child,east-asian
archery,015,/images/archery/archery_015.png,/video/archery/archery_015.png,default,yes,visible,male,adult,white
archery,016,/images/archery/archery_016.png,/video/archery/archery_016.png,default,no,visible,female,adult,east-asian
archery,017,/images/archery/archery_017.png,/video/archery/archery_017.png,default,yes,visible,male,adult,east-asian
archery,018,/images/archery/archery_018.png,/video/archery/archery_018.png,default,yes,visible,male,adult,white
archery,019,/images/archery/archery_019.png,/video/archery/archery_019.png,default,no,visible,male,adult,east-asian
arm_wave,000,/images/arm_wave/arm_wave_000.png,/video/arm_wave/arm_wave_000.png,default,yes,visible,male,adult,white
arm_wave,001,/images/arm_wave/arm_wave_001.png,/video/arm_wave/arm_wave_001.png,default,yes,visible,male,adult,middle-eastern
arm_wave,002,/images/arm_wave/arm_wave_002.png,/video/arm_wave/arm_wave_002.png,default,yes,visible,male,adult,white
arm_wave,003,/images/arm_wave/arm_wave_003.png,/video/arm_wave/arm_wave_003.png,default,yes,visible,male,adult,black
arm_wave,004,/images/arm_wave/arm_wave_004.png,/video/arm_wave/arm_wave_004.png,default,yes,visible,male,adult,indian
arm_wave,005,/images/arm_wave/arm_wave_005.png,/video/arm_wave/arm_wave_005.png,default,yes,visible,male,adult,indian
arm_wave,006,/images/arm_wave/arm_wave_006.png,/video/arm_wave/arm_wave_006.png,default,yes,visible,male,adult,white
arm_wave,007,/images/arm_wave/arm_wave_007.png,/video/arm_wave/arm_wave_007.png,default,yes,visible,female,adult,white
arm_wave,008,/images/arm_wave/arm_wave_008.png,/video/arm_wave/arm_wave_008.png,default,yes,visible,male,adult,indian
arm_wave,009,/images/arm_wave/arm_wave_009.png,/video/arm_wave/arm_wave_009.png,default,yes,visible,male,adult,southeast-asian
arm_wave,010,/images/arm_wave/arm_wave_010.png,/video/arm_wave/arm_wave_010.png,default,yes,visible,male,adult,white
arm_wave,011,/images/arm_wave/arm_wave_011.png,/video/arm_wave/arm_wave_011.png,default,yes,not-visible,female,adult,white
arm_wave,012,/images/arm_wave/arm_wave_012.png,/video/arm_wave/arm_wave_012.png,default,yes,visible,male,teenager,east-asian
arm_wave,013,/images/arm_wave/arm_wave_013.png,/video/arm_wave/arm_wave_013.png,default,yes,visible,female,adult,east-asian
arm_wave,014,/images/arm_wave/arm_wave_014.png,/video/arm_wave/arm_wave_014.png,default,yes,visible,male,adult,east-asian
arm_wave,015,/images/arm_wave/arm_wave_015.png,/video/arm_wave/arm_wave_015.png,default,yes,visible,male,adult,white
arm_wave,016,/images/arm_wave/arm_wave_016.png,/video/arm_wave/arm_wave_016.png,default,yes,visible,male,teenager,white
arm_wave,017,/images/arm_wave/arm_wave_017.png,/video/arm_wave/arm_wave_017.png,default,yes,visible,female,adult,unknown
arm_wave,018,/images/arm_wave/arm_wave_018.png,/video/arm_wave/arm_wave_018.png,default,yes,visible,male,teenager,white
arm_wave,019,/images/arm_wave/arm_wave_019.png,/video/arm_wave/arm_wave_019.png,default,yes,visible,male,adult,white
arm_wrestling,000,/images/arm_wrestling/arm_wrestling_000.png,/video/arm_wrestling/arm_wrestling_000.png,default,no,visible,female,teenager,white
arm_wrestling,001,/images/arm_wrestling/arm_wrestling_001.png,/video/arm_wrestling/arm_wrestling_001.png,default,no,visible,male,adult,white
arm_wrestling,002,/images/arm_wrestling/arm_wrestling_002.png,/video/arm_wrestling/arm_wrestling_002.png,default,no,visible,male,adult,white
arm_wrestling,003,/images/arm_wrestling/arm_wrestling_003.png,/video/arm_wrestling/arm_wrestling_003.png,default,no,visible,male,teenager,white
arm_wrestling,004,/images/arm_wrestling/arm_wrestling_004.png,/video/arm_wrestling/arm_wrestling_004.png,default,no,visible,male,teenager,white
arm_wrestling,005,/images/arm_wrestling/arm_wrestling_005.png,/video/arm_wrestling/arm_wrestling_005.png,default,no,visible,female,adult,white
arm_wrestling,006,/images/arm_wrestling/arm_wrestling_006.png,/video/arm_wrestling/arm_wrestling_006.png,default,no,visible,male,adult,white
arm_wrestling,007,/images/arm_wrestling/arm_wrestling_007.png,/video/arm_wrestling/arm_wrestling_007.png,default,no,not-visible,male,adult,white
arm_wrestling,008,/images/arm_wrestling/arm_wrestling_008.png,/video/arm_wrestling/arm_wrestling_008.png,default,no,visible,male,adult,white
arm_wrestling,009,/images/arm_wrestling/arm_wrestling_009.png,/video/arm_wrestling/arm_wrestling_009.png,default,no,visible,male,adult,white
arm_wrestling,010,/images/arm_wrestling/arm_wrestling_010.png,/video/arm_wrestling/arm_wrestling_010.png,default,no,visible,male,teenager,white
arm_wrestling,011,/images/arm_wrestling/arm_wrestling_011.png,/video/arm_wrestling/arm_wrestling_011.png,default,no,visible,male,adult,east-asian
arm_wrestling,012,/images/arm_wrestling/arm_wrestling_012.png,/video/arm_wrestling/arm_wrestling_012.png,default,no,visible,male,adult,black
arm_wrestling,013,/images/arm_wrestling/arm_wrestling_013.png,/video/arm_wrestling/arm_wrestling_013.png,default,no,visible,male,adult,white
arm_wrestling,014,/images/arm_wrestling/arm_wrestling_014.png,/video/arm_wrestling/arm_wrestling_014.png,default,no,visible,male,adult,white
arm_wrestling,015,/images/arm_wrestling/arm_wrestling_015.png,/video/arm_wrestling/arm_wrestling_015.png,default,no,not-visible,female,child,white
arm_wrestling,016,/images/arm_wrestling/arm_wrestling_016.png,/video/arm_wrestling/arm_wrestling_016.png,default,no,not-visible,male,adult,white
arm_wrestling,017,/images/arm_wrestling/arm_wrestling_017.png,/video/arm_wrestling/arm_wrestling_017.png,default,no,visible,male,adult,white
arm_wrestling,018,/images/arm_wrestling/arm_wrestling_018.png,/video/arm_wrestling/arm_wrestling_018.png,default,no,not-visible,male,adult,white
arm_wrestling,019,/images/arm_wrestling/arm_wrestling_019.png,/video/arm_wrestling/arm_wrestling_019.png,default,no,visible,male,adult,white
atlatl_throw,000,/images/atlatl_throw/atlatl_throw_000.png,/video/atlatl_throw/atlatl_throw_000.png,default,yes,visible,male,adult,white
atlatl_throw,001,/images/atlatl_throw/atlatl_throw_001.png,/video/atlatl_throw/atlatl_throw_001.png,default,yes,visible,male,adult,white
atlatl_throw,002,/images/atlatl_throw/atlatl_throw_002.png,/video/atlatl_throw/atlatl_throw_002.png,default,yes,not-visible,male,adult,white
atlatl_throw,003,/images/atlatl_throw/atlatl_throw_003.png,/video/atlatl_throw/atlatl_throw_003.png,default,yes,not-visible,male,senior,white
atlatl_throw,004,/images/atlatl_throw/atlatl_throw_004.png,/video/atlatl_throw/atlatl_throw_004.png,default,yes,not-visible,male,adult,white
atlatl_throw,005,/images/atlatl_throw/atlatl_throw_005.png,/video/atlatl_throw/atlatl_throw_005.png,default,yes,visible,male,adult,white
atlatl_throw,006,/images/atlatl_throw/atlatl_throw_006.png,/video/atlatl_throw/atlatl_throw_006.png,default,yes,not-visible,male,adult,indian
atlatl_throw,007,/images/atlatl_throw/atlatl_throw_007.png,/video/atlatl_throw/atlatl_throw_007.png,default,yes,not-visible,male,adult,white
atlatl_throw,008,/images/atlatl_throw/atlatl_throw_008.png,/video/atlatl_throw/atlatl_throw_008.png,default,yes,visible,male,adult,white
atlatl_throw,009,/images/atlatl_throw/atlatl_throw_009.png,/video/atlatl_throw/atlatl_throw_009.png,default,yes,visible,male,adult,white
atlatl_throw,010,/images/atlatl_throw/atlatl_throw_010.png,/video/atlatl_throw/atlatl_throw_010.png,default,yes,visible,male,adult,white
atlatl_throw,011,/images/atlatl_throw/atlatl_throw_011.png,/video/atlatl_throw/atlatl_throw_011.png,default,yes,not-visible,male,adult,white
atlatl_throw,012,/images/atlatl_throw/atlatl_throw_012.png,/video/atlatl_throw/atlatl_throw_012.png,default,yes,not-visible,male,adult,white
atlatl_throw,013,/images/atlatl_throw/atlatl_throw_013.png,/video/atlatl_throw/atlatl_throw_013.png,default,yes,not-visible,male,adult,white
atlatl_throw,014,/images/atlatl_throw/atlatl_throw_014.png,/video/atlatl_throw/atlatl_throw_014.png,default,yes,not-visible,male,adult,southeast-asian
atlatl_throw,015,/images/atlatl_throw/atlatl_throw_015.png,/video/atlatl_throw/atlatl_throw_015.png,default,yes,visible,male,adult,white
atlatl_throw,016,/images/atlatl_throw/atlatl_throw_016.png,/video/atlatl_throw/atlatl_throw_016.png,default,yes,not-visible,male,adult,white
atlatl_throw,017,/images/atlatl_throw/atlatl_throw_017.png,/video/atlatl_throw/atlatl_throw_017.png,default,yes,not-visible,male,adult,black
atlatl_throw,018,/images/atlatl_throw/atlatl_throw_018.png,/video/atlatl_throw/atlatl_throw_018.png,default,yes,not-visible,male,adult,white
atlatl_throw,019,/images/atlatl_throw/atlatl_throw_019.png,/video/atlatl_throw/atlatl_throw_019.png,default,yes,not-visible,male,adult,white
axe_throwing,000,/images/axe_throwing/axe_throwing_000.png,/video/axe_throwing/axe_throwing_000.png,default,no,not-visible,female,adult,white
axe_throwing,001,/images/axe_throwing/axe_throwing_001.png,/video/axe_throwing/axe_throwing_001.png,default,no,visible,male,adult,white
axe_throwing,002,/images/axe_throwing/axe_throwing_002.png,/video/axe_throwing/axe_throwing_002.png,default,yes,visible,male,adult,white
axe_throwing,003,/images/axe_throwing/axe_throwing_003.png,/video/axe_throwing/axe_throwing_003.png,default,yes,not-visible,male,adult,white
axe_throwing,004,/images/axe_throwing/axe_throwing_004.png,/video/axe_throwing/axe_throwing_004.png,default,yes,not-visible,male,adult,white
axe_throwing,005,/images/axe_throwing/axe_throwing_005.png,/video/axe_throwing/axe_throwing_005.png,default,yes,not-visible,male,adult,white
axe_throwing,006,/images/axe_throwing/axe_throwing_006.png,/video/axe_throwing/axe_throwing_006.png,default,yes,not-visible,female,adult,white
axe_throwing,007,/images/axe_throwing/axe_throwing_007.png,/video/axe_throwing/axe_throwing_007.png,default,no,not-visible,female,child,white
axe_throwing,008,/images/axe_throwing/axe_throwing_008.png,/video/axe_throwing/axe_throwing_008.png,default,no,not-visible,male,adult,white
axe_throwing,009,/images/axe_throwing/axe_throwing_009.png,/video/axe_throwing/axe_throwing_009.png,default,no,not-visible,male,adult,black
axe_throwing,010,/images/axe_throwing/axe_throwing_010.png,/video/axe_throwing/axe_throwing_010.png,default,yes,not-visible,female,adult,white
axe_throwing,011,/images/axe_throwing/axe_throwing_011.png,/video/axe_throwing/axe_throwing_011.png,default,yes,not-visible,male,adult,white
axe_throwing,012,/images/axe_throwing/axe_throwing_012.png,/video/axe_throwing/axe_throwing_012.png,default,yes,not-visible,male,adult,black
axe_throwing,013,/images/axe_throwing/axe_throwing_013.png,/video/axe_throwing/axe_throwing_013.png,default,yes,not-visible,male,adult,white
axe_throwing,014,/images/axe_throwing/axe_throwing_014.png,/video/axe_throwing/axe_throwing_014.png,default,no,visible,female,adult,unknown
axe_throwing,015,/images/axe_throwing/axe_throwing_015.png,/video/axe_throwing/axe_throwing_015.png,default,yes,visible,male,adult,white
axe_throwing,016,/images/axe_throwing/axe_throwing_016.png,/video/axe_throwing/axe_throwing_016.png,default,yes,not-visible,female,adult,white
axe_throwing,017,/images/axe_throwing/axe_throwing_017.png,/video/axe_throwing/axe_throwing_017.png,default,no,visible,female,adult,middle-eastern
axe_throwing,018,/images/axe_throwing/axe_throwing_018.png,/video/axe_throwing/axe_throwing_018.png,default,no,not-visible,male,adult,white
axe_throwing,019,/images/axe_throwing/axe_throwing_019.png,/video/axe_throwing/axe_throwing_019.png,default,yes,not-visible,female,adult,unknown
backflip,000,/images/backflip/backflip_000.png,/video/backflip/backflip_000.png,default,yes,visible,male,child,white
