action,sample,imgPath,vidPath,dataset,response,one_person,face_visible,gender,age,race
add_new_car_tire,16,/images/add_new_car_tire/add_new_car_tire_016.png,/video/add_new_car_tire/add_new_car_tire_016.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
add_new_car_tire,17,/images/add_new_car_tire/add_new_car_tire_017.png,/video/add_new_car_tire/add_new_car_tire_017.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
add_new_car_tire,18,/images/add_new_car_tire/add_new_car_tire_018.png,/video/add_new_car_tire/add_new_car_tire_018.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
add_new_car_tire,19,/images/add_new_car_tire/add_new_car_tire_019.png,/video/add_new_car_tire/add_new_car_tire_019.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
adjusting_glasses,0,/images/adjusting_glasses/adjusting_glasses_000.png,/video/adjusting_glasses/adjusting_glasses_000.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
adjusting_glasses,1,/images/adjusting_glasses/adjusting_glasses_001.png,/video/adjusting_glasses/adjusting_glasses_001.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,indian
adjusting_glasses,2,/images/adjusting_glasses/adjusting_glasses_002.png,/video/adjusting_glasses/adjusting_glasses_002.mp4,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
adjusting_glasses,3,/images/adjusting_glasses/adjusting_glasses_003.png,/video/adjusting_glasses/adjusting_glasses_003.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
adjusting_glasses,4,/images/adjusting_glasses/adjusting_glasses_004.png,/video/adjusting_glasses/adjusting_glasses_004.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Black (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,black
adjusting_glasses,5,/images/adjusting_glasses/adjusting_glasses_005.png,/video/adjusting_glasses/adjusting_glasses_005.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: adult / middle-aged 5. Race/Ethnicity: White,ERROR,ERROR,ERROR,ERROR,white
adjusting_glasses,6,/images/adjusting_glasses/adjusting_glasses_006.png,/video/adjusting_glasses/adjusting_glasses_006.mp4,default,1. Number of People: yes (Selected: yes) 2. Face Visibility: visible (Selected: visible) 3. Gender: female (Selected: female) 4. Age Group: adult (Selected: adult) 5. Race/Ethnicity: White (Selected: White),yes,visible,female,adult,white
adjusting_glasses,7,/images/adjusting_glasses/adjusting_glasses_007.png,/video/adjusting_glasses/adjusting_glasses_007.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,indian
adjusting_glasses,8,/images/adjusting_glasses/adjusting_glasses_008.png,/video/adjusting_glasses/adjusting_glasses_008.mp4,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
adjusting_glasses,9,/images/adjusting_glasses/adjusting_glasses_009.png,/video/adjusting_glasses/adjusting_glasses_009.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,white
adjusting_glasses,10,/images/adjusting_glasses/adjusting_glasses_010.png,/video/adjusting_glasses/adjusting_glasses_010.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,white
adjusting_glasses,11,/images/adjusting_glasses/adjusting_glasses_011.png,/video/adjusting_glasses/adjusting_glasses_011.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,indian
adjusting_glasses,12,/images/adjusting_glasses/adjusting_glasses_012.png,/video/adjusting_glasses/adjusting_glasses_012.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
adjusting_glasses,13,/images/adjusting_glasses/adjusting_glasses_013.png,/video/adjusting_glasses/adjusting_glasses_013.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: adult / middle-aged 5. Race/Ethnicity: Southeast Asian,ERROR,ERROR,ERROR,ERROR,southeast asian
adjusting_glasses,14,/images/adjusting_glasses/adjusting_glasses_014.png,/video/adjusting_glasses/adjusting_glasses_014.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,white
adjusting_glasses,15,/images/adjusting_glasses/adjusting_glasses_015.png,/video/adjusting_glasses/adjusting_glasses_015.mp4,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
adjusting_glasses,16,/images/adjusting_glasses/adjusting_glasses_016.png,/video/adjusting_glasses/adjusting_glasses_016.mp4,default,1. Number of People: yes (1) 2. Face Visibility: visible (1) 3. Gender: female (1) 4. Age Group: adult (1) 5. Race/Ethnicity: Indian (1),yes,visible,female,adult,indian
adjusting_glasses,17,/images/adjusting_glasses/adjusting_glasses_017.png,/video/adjusting_glasses/adjusting_glasses_017.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / teenager / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
adjusting_glasses,18,/images/adjusting_glasses/adjusting_glasses_018.png,/video/adjusting_glasses/adjusting_glasses_018.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
adjusting_glasses,19,/images/adjusting_glasses/adjusting_glasses_019.png,/video/adjusting_glasses/adjusting_glasses_019.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
air_drumming,0,/images/air_drumming/air_drumming_000.png,/video/air_drumming/air_drumming_000.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: teenager / adult / middle-aged / senior 5. Race/Ethnicity: East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
air_drumming,1,/images/air_drumming/air_drumming_001.png,/video/air_drumming/air_drumming_001.mp4,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
air_drumming,2,/images/air_drumming/air_drumming_002.png,/video/air_drumming/air_drumming_002.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: child (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,child,white
air_drumming,3,/images/air_drumming/air_drumming_003.png,/video/air_drumming/air_drumming_003.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: child (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,child,white
air_drumming,4,/images/air_drumming/air_drumming_004.png,/video/air_drumming/air_drumming_004.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: child / teenager / adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
air_drumming,5,/images/air_drumming/air_drumming_005.png,/video/air_drumming/air_drumming_005.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: teenager / middle-aged 5. Race/Ethnicity: White / Indian,ERROR,ERROR,ERROR,ERROR,ERROR
air_drumming,6,/images/air_drumming/air_drumming_006.png,/video/air_drumming/air_drumming_006.mp4,default,1. yes 2. visible 3. male 4. teenager 5. White,yes,visible,male,teenager,white
air_drumming,7,/images/air_drumming/air_drumming_007.png,/video/air_drumming/air_drumming_007.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,teenager,white
air_drumming,8,/images/air_drumming/air_drumming_008.png,/video/air_drumming/air_drumming_008.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
air_drumming,9,/images/air_drumming/air_drumming_009.png,/video/air_drumming/air_drumming_009.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
air_drumming,10,/images/air_drumming/air_drumming_010.png,/video/air_drumming/air_drumming_010.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
air_drumming,11,/images/air_drumming/air_drumming_011.png,/video/air_drumming/air_drumming_011.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
