action,sample,imgPath,vidPath,dataset,response,one_person,face_visible,gender,age,race
add_new_car_tire,16,video\add_new_car_tire\add_new_car_tire_016.jpg,video\add_new_car_tire\add_new_car_tire_016.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
add_new_car_tire,17,video\add_new_car_tire\add_new_car_tire_017.jpg,video\add_new_car_tire\add_new_car_tire_017.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
add_new_car_tire,18,video\add_new_car_tire\add_new_car_tire_018.jpg,video\add_new_car_tire\add_new_car_tire_018.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
add_new_car_tire,19,video\add_new_car_tire\add_new_car_tire_019.jpg,video\add_new_car_tire\add_new_car_tire_019.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
adjusting_glasses,0,video\adjusting_glasses\adjusting_glasses_000.jpg,video\adjusting_glasses\adjusting_glasses_000.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
adjusting_glasses,1,video\adjusting_glasses\adjusting_glasses_001.jpg,video\adjusting_glasses\adjusting_glasses_001.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,indian
adjusting_glasses,2,video\adjusting_glasses\adjusting_glasses_002.jpg,video\adjusting_glasses\adjusting_glasses_002.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
adjusting_glasses,3,video\adjusting_glasses\adjusting_glasses_003.jpg,video\adjusting_glasses\adjusting_glasses_003.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
adjusting_glasses,4,video\adjusting_glasses\adjusting_glasses_004.jpg,video\adjusting_glasses\adjusting_glasses_004.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Black (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,black
adjusting_glasses,5,video\adjusting_glasses\adjusting_glasses_005.jpg,video\adjusting_glasses\adjusting_glasses_005.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: adult / middle-aged 5. Race/Ethnicity: White,ERROR,ERROR,ERROR,ERROR,white
adjusting_glasses,6,video\adjusting_glasses\adjusting_glasses_006.jpg,video\adjusting_glasses\adjusting_glasses_006.jpg,default,1. Number of People: yes (Selected: yes) 2. Face Visibility: visible (Selected: visible) 3. Gender: female (Selected: female) 4. Age Group: adult (Selected: adult) 5. Race/Ethnicity: White (Selected: White),yes,visible,female,adult,white
adjusting_glasses,7,video\adjusting_glasses\adjusting_glasses_007.jpg,video\adjusting_glasses\adjusting_glasses_007.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,indian
adjusting_glasses,8,video\adjusting_glasses\adjusting_glasses_008.jpg,video\adjusting_glasses\adjusting_glasses_008.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
adjusting_glasses,9,video\adjusting_glasses\adjusting_glasses_009.jpg,video\adjusting_glasses\adjusting_glasses_009.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,white
adjusting_glasses,10,video\adjusting_glasses\adjusting_glasses_010.jpg,video\adjusting_glasses\adjusting_glasses_010.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,white
adjusting_glasses,11,video\adjusting_glasses\adjusting_glasses_011.jpg,video\adjusting_glasses\adjusting_glasses_011.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,indian
adjusting_glasses,12,video\adjusting_glasses\adjusting_glasses_012.jpg,video\adjusting_glasses\adjusting_glasses_012.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
adjusting_glasses,13,video\adjusting_glasses\adjusting_glasses_013.jpg,video\adjusting_glasses\adjusting_glasses_013.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: adult / middle-aged 5. Race/Ethnicity: Southeast Asian,ERROR,ERROR,ERROR,ERROR,southeast asian
adjusting_glasses,14,video\adjusting_glasses\adjusting_glasses_014.jpg,video\adjusting_glasses\adjusting_glasses_014.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,white
adjusting_glasses,15,video\adjusting_glasses\adjusting_glasses_015.jpg,video\adjusting_glasses\adjusting_glasses_015.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
adjusting_glasses,16,video\adjusting_glasses\adjusting_glasses_016.jpg,video\adjusting_glasses\adjusting_glasses_016.jpg,default,1. Number of People: yes (1) 2. Face Visibility: visible (1) 3. Gender: female (1) 4. Age Group: adult (1) 5. Race/Ethnicity: Indian (1),ERROR,ERROR,ERROR,ERROR,ERROR
adjusting_glasses,17,video\adjusting_glasses\adjusting_glasses_017.jpg,video\adjusting_glasses\adjusting_glasses_017.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / teenager / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
adjusting_glasses,18,video\adjusting_glasses\adjusting_glasses_018.jpg,video\adjusting_glasses\adjusting_glasses_018.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
adjusting_glasses,19,video\adjusting_glasses\adjusting_glasses_019.jpg,video\adjusting_glasses\adjusting_glasses_019.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
air_drumming,0,video\air_drumming\air_drumming_000.jpg,video\air_drumming\air_drumming_000.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: teenager / adult / middle-aged / senior 5. Race/Ethnicity: East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
air_drumming,1,video\air_drumming\air_drumming_001.jpg,video\air_drumming\air_drumming_001.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
air_drumming,2,video\air_drumming\air_drumming_002.jpg,video\air_drumming\air_drumming_002.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: child (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,child,white
air_drumming,3,video\air_drumming\air_drumming_003.jpg,video\air_drumming\air_drumming_003.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: child (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,child,white
air_drumming,4,video\air_drumming\air_drumming_004.jpg,video\air_drumming\air_drumming_004.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: child / teenager / adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
air_drumming,5,video\air_drumming\air_drumming_005.jpg,video\air_drumming\air_drumming_005.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: teenager / middle-aged 5. Race/Ethnicity: White / Indian,ERROR,ERROR,ERROR,ERROR,ERROR
air_drumming,6,video\air_drumming\air_drumming_006.jpg,video\air_drumming\air_drumming_006.jpg,default,1. yes 2. visible 3. male 4. teenager 5. White,yes,visible,male,teenager,white
air_drumming,7,video\air_drumming\air_drumming_007.jpg,video\air_drumming\air_drumming_007.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,teenager,white
air_drumming,8,video\air_drumming\air_drumming_008.jpg,video\air_drumming\air_drumming_008.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
air_drumming,9,video\air_drumming\air_drumming_009.jpg,video\air_drumming\air_drumming_009.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
air_drumming,10,video\air_drumming\air_drumming_010.jpg,video\air_drumming\air_drumming_010.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
air_drumming,11,video\air_drumming\air_drumming_011.jpg,video\air_drumming\air_drumming_011.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
